source,target,rating,timestamp,datetime,prev_txn_time,time_diff_sec,sender_txn_count,receiver_txn_count,sender_avg_rating,receiver_avg_rating,unique_receivers
4,352,2,1305261958,2011-05-13 04:45:58,39:27.3,227190.9956,19,1,3.105263158,2,19
4,304,5,1305761024,2011-05-18 23:23:44,45:58.3,499065.8053,20,2,3.2,4,20
4,540,1,1306102555,2011-05-22 22:15:55,23:44.1,341530.6791,21,2,3.095238095,1,21
4,7,7,1306102575,2011-05-22 22:16:15,15:54.8,20.41575003,22,3,3.272727273,7,22
4,319,5,1306214744,2011-05-24 05:25:44,16:15.2,112169.1981,23,1,3.347826087,5,23
4,45,6,1306469022,2011-05-27 04:03:42,25:44.4,254277.7222,24,1,3.458333333,6,24
4,538,2,1306611684,2011-05-28 19:41:24,03:42.2,142662.2819,25,1,3.4,2,25
4,522,1,1307058364,2011-06-02 23:46:04,41:24.4,446680.0352,26,2,3.307692308,1.5,26
4,537,1,1307103234,2011-06-03 12:13:54,46:04.5,44870.01654,27,2,3.222222222,1,27
4,13,8,1307592205,2011-06-09 04:03:25,13:54.5,488970.8663,28,3,3.392857143,4,28
4,1246,7,1308861975,2011-06-23 20:46:15,03:25.4,1269769.347,29,1,3.517241379,7,29
4,908,5,1309239245,2011-06-28 05:34:05,46:14.7,377270.0251,30,1,3.566666667,5,30
4,1257,5,1309243972,2011-06-28 06:52:52,34:04.7,4727.46423,31,1,3.612903226,5,31
4,832,-10,1309309208,2011-06-29 01:00:08,52:52.2,65235.73678,32,2,3.1875,-10,32
4,713,-10,1309380593,2011-06-29 20:49:53,00:07.9,71385.16117,33,1,2.787878788,-10,33
4,423,-8,1309380666,2011-06-29 20:51:06,49:53.1,72.67307997,34,1,2.470588235,-8,34
4,62,7,1309390993,2011-06-29 23:43:13,51:05.8,10326.91548,35,3,2.6,3.333333333,35
4,935,4,1318631856,2011-10-14 22:37:36,43:12.7,9240863.186,36,1,2.638888889,4,36
4,1386,2,1322613940,2011-11-30 00:45:40,37:35.9,3982084.236,37,2,2.621621622,3.5,37
4,1566,1,1322970543,2011-12-04 03:49:03,45:40.1,356603.3153,38,2,2.578947368,1.5,38
4,1664,1,1324567719,2011-12-22 15:28:39,49:03.4,1597175.753,39,1,2.538461538,1,39
4,592,1,1325063003,2011-12-28 09:03:23,28:39.2,495283.7531,40,2,2.5,2,40
4,425,5,1328843186,2012-02-10 03:06:26,03:22.9,3780183.272,41,1,2.56097561,5,41
4,1352,3,1330146332,2012-02-25 05:05:32,06:26.2,1303145.878,42,2,2.571428571,3,42
4,1656,3,1335173610,2012-04-23 09:33:30,05:32.1,5027278.055,43,2,2.581395349,4.5,43
4,1984,3,1335173625,2012-04-23 09:33:45,33:30.1,14.7321198,44,1,2.590909091,3,44
4,1366,2,1337546129,2012-05-20 20:35:29,33:44.9,2372503.747,45,2,2.577777778,2.5,45
4,2145,2,1338928608,2012-06-05 20:36:48,35:28.6,1382479.879,46,1,2.565217391,2,46
4,17,3,1339024627,2012-06-06 23:17:07,36:48.5,96018.96815,47,2,2.574468085,6,47
4,1992,1,1339033103,2012-06-07 01:38:23,17:07.5,8475.29074,48,1,2.541666667,1,48
4,2173,2,1341953593,2012-07-10 20:53:13,38:22.7,2920490.466,49,1,2.530612245,2,49
4,1899,1,1342477401,2012-07-16 22:23:21,53:13.2,523807.9131,50,2,2.5,1,50
4,2198,3,1342680253,2012-07-19 06:44:13,23:21.1,202852.3611,51,1,2.509803922,3,51
4,1,10,1343107244,2012-07-24 05:20:44,44:13.5,426990.0125,52,2,2.653846154,9,52
4,2344,1,1345160673,2012-08-16 23:44:33,20:43.5,2053429.769,53,1,2.622641509,1,53
4,1201,8,1345615390,2012-08-22 06:03:10,44:33.3,454716.3667,54,2,2.722222222,8,54
4,189,1,1345946574,2012-08-26 02:02:54,03:09.6,331184.6399,55,1,2.690909091,1,55
4,492,4,1346127083,2012-08-28 04:11:23,02:54.3,180509.1165,56,2,2.714285714,2.5,56
4,2470,2,1347104730,2012-09-08 11:45:30,11:23.4,977646.579,57,1,2.701754386,2,57
4,2998,1,1353463838,2012-11-21 02:10:38,45:30.0,6359108.104,58,1,2.672413793,1,58
4,35,5,1374079268,2013-07-17 16:41:08,10:38.1,20615429.79,59,2,2.711864407,4.5,59
4,3699,1,1374080346,2013-07-17 16:59:06,41:07.9,1077.71877,60,1,2.683333333,1,60
4,5014,8,1384567143,2013-11-16 01:59:03,59:05.6,10486797.74,61,1,2.770491803,8,61
4,4852,3,1385465129,2013-11-26 11:25:29,59:03.3,897985.7692,62,1,2.774193548,3,62
4,5498,3,1396948410,2014-04-08 09:13:30,25:29.1,11483280.73,63,1,2.777777778,3,63
5,1,3,1289660299,2010-11-13 14:58:19,0,0,1,3,3,7,1
5,6,3,1289660319,2010-11-13 14:58:39,58:18.9,20.13933992,2,4,3,5.25,2
5,7,1,1289660347,2010-11-13 14:59:07,58:39.0,28.42812991,3,4,2.333333333,5.5,3
6,2,4,1289241912,2010-11-08 18:45:12,0,0,1,3,4,6,1
6,5,2,1289241942,2010-11-08 18:45:42,45:11.7,29.80542016,2,2,3,3,2
6,4,2,1289770700,2010-11-14 21:38:20,45:41.5,528758.8955,3,3,2.666666667,5.666666667,3
6,7,5,1290826367,2010-11-27 02:52:47,38:20.4,1055666.743,4,5,3.25,5.4,4
6,114,2,1296291457,2011-01-29 08:57:37,52:47.2,5465089.847,5,2,3,2,5
6,32,1,1296291724,2011-01-29 09:02:04,57:37.0,266.8910701,6,2,2.666666667,1,6
6,173,3,1299448000,2011-03-06 21:46:40,02:03.9,3156275.722,7,1,2.714285714,3,7
6,258,1,1302322674,2011-04-09 04:17:54,46:39.6,2874674.2,8,1,2.5,1,8
6,268,3,1302648709,2011-04-12 22:51:49,17:53.8,326035.1677,9,1,2.555555556,3,9
6,219,4,1304194322,2011-04-30 20:12:02,51:49.0,1545612.52,10,2,2.7,3.5,10
6,198,2,1304826215,2011-05-08 03:43:35,12:01.5,631893.8805,11,2,2.636363636,3.5,11
6,35,4,1311312167,2011-07-22 05:22:47,43:35.4,6485952.088,12,3,2.75,4.333333333,12
6,664,1,1311312175,2011-07-22 05:22:55,22:47.5,7.362649917,13,1,2.615384615,1,13
6,937,1,1311396972,2011-07-23 04:56:12,22:54.8,84797.21468,14,1,2.5,1,14
6,384,6,1311915460,2011-07-29 04:57:40,56:12.1,518487.6869,15,2,2.733333333,3.5,15
6,521,1,1312392223,2011-08-03 17:23:43,57:39.8,476763.2632,16,1,2.625,1,16
6,280,1,1316572146,2011-09-21 02:29:06,23:43.0,4179922.75,17,1,2.529411765,1,17
6,687,1,1318751882,2011-10-16 07:58:02,29:05.8,2179736.573,18,1,2.444444444,1,18
6,1386,3,1322088614,2011-11-23 22:50:14,58:02.3,3336732.128,19,3,2.473684211,3.333333333,19
6,537,5,1323920006,2011-12-15 03:33:26,50:14.5,1831391.97,20,3,2.6,2.333333333,20
6,1317,2,1324260662,2011-12-19 02:11:02,33:26.4,340655.3163,21,2,2.571428571,3.5,21
6,1566,1,1324322272,2011-12-19 19:17:52,11:01.8,61610.11295,22,3,2.5,1.333333333,22
6,2034,1,1342245532,2012-07-14 05:58:52,17:51.9,17923260.47,23,2,2.434782609,1,23
6,2455,1,1345501525,2012-08-20 22:25:25,58:52.3,3255992.783,24,2,2.375,1,24
6,1383,-10,1346725456,2012-09-04 02:24:16,25:25.1,1223931.262,25,2,1.88,-10,25
6,1810,3,1351733353,2012-11-01 01:29:13,24:16.4,5007896.407,26,2,1.923076923,3,26
6,2028,1,1354067737,2012-11-28 01:55:37,29:12.8,2334384.535,27,1,1.888888889,1,27
6,1363,8,1354068531,2012-11-28 02:08:51,55:37.3,793.7675102,28,3,2.107142857,7.333333333,28
6,10,3,1354068541,2012-11-28 02:09:01,08:51.1,10.14547992,29,2,2.137931034,5,29
6,1,8,1354068552,2012-11-28 02:09:12,09:01.2,10.63580012,30,4,2.333333333,7.25,30
6,1018,1,1355010315,2012-12-08 23:45:15,09:11.9,941762.6826,31,1,2.290322581,1,31
6,1832,1,1355010983,2012-12-08 23:56:23,45:14.6,668.33446,32,1,2.25,1,32
6,1624,3,1355540574,2012-12-15 03:02:54,56:22.9,529590.7516,33,1,2.272727273,3,33
6,550,1,1356834142,2012-12-30 02:22:22,02:53.6,1293568.221,34,1,2.235294118,1,34
6,1331,-10,1356834517,2012-12-30 02:28:37,22:21.9,375.5452001,35,1,1.885714286,-10,35
6,2642,4,1356835680,2012-12-30 02:48:00,28:37.4,1162.1068,36,2,1.944444444,2.5,36
6,856,8,1363836907,2013-03-21 03:35:07,47:59.5,7001227.166,37,1,2.108108108,8,37
6,2188,9,1363836946,2013-03-21 03:35:46,35:06.7,39.37248993,38,1,2.289473684,9,38
6,2187,5,1363836957,2013-03-21 03:35:57,35:46.0,10.72083998,39,1,2.358974359,5,39
6,1752,5,1363836965,2013-03-21 03:36:05,35:56.8,8.464060068,40,1,2.425,5,40
7,5,1,1289362700,2010-11-10 04:18:20,0,0,1,3,1,2.333333333,1
7,34,1,1290644458,2010-11-25 00:20:58,18:20.5,1281757.082,2,2,1,1,2
7,6,3,1290826591,2010-11-27 02:56:31,20:57.6,182133.8588,3,5,1.666666667,4.8,3
7,29,2,1291376110,2010-12-03 11:35:10,56:31.4,549518.2035,4,2,1.75,3,4
7,13,1,1291757032,2010-12-07 21:23:52,35:09.6,380921.8792,5,4,1.6,3.25,5
7,3,6,1292200462,2010-12-13 00:34:22,23:51.5,443430.6546,6,4,2.333333333,6.75,6
7,36,3,1292361186,2010-12-14 21:13:06,34:22.2,160723.7076,7,2,2.428571429,3,7
7,53,4,1292442402,2010-12-15 19:46:42,13:05.9,81215.8913,8,1,2.625,4,8
7,55,1,1292447857,2010-12-15 21:17:37,46:41.8,5455.44978,9,1,2.444444444,1,9
7,20,4,1293409871,2010-12-27 00:31:11,17:37.2,962013.7559,10,3,2.6,3.666666667,10
7,28,2,1293481689,2010-12-27 20:28:09,31:11.0,71817.82367,11,1,2.545454545,2,11
7,76,1,1293604590,2010-12-29 06:36:30,28:08.8,122901.3254,12,2,2.416666667,1.5,12
7,19,5,1293632317,2010-12-29 14:18:37,36:30.1,27726.58228,13,3,2.615384615,5.666666667,13
7,89,2,1294438542,2011-01-07 22:15:42,18:36.7,806225.7718,14,1,2.571428571,2,14
7,109,1,1295847190,2011-01-24 05:33:10,15:42.5,1408647.222,15,2,2.466666667,1,15
7,111,1,1296085723,2011-01-26 23:48:43,33:09.7,238533.7858,16,2,2.375,1.5,16
7,100,2,1296528669,2011-02-01 02:51:09,48:43.5,442945.3613,17,1,2.352941176,2,17
7,47,1,1296528718,2011-02-01 02:51:58,51:08.8,49.6444099,18,2,2.277777778,2,18
7,122,1,1296553673,2011-02-01 09:47:53,51:58.5,24954.69985,19,1,2.210526316,1,19
7,116,2,1296688773,2011-02-02 23:19:33,47:53.2,135100.0846,20,1,2.2,2,20
7,133,1,1296792124,2011-02-04 04:02:04,19:33.3,103350.4203,21,1,2.142857143,1,21
7,54,5,1296913558,2011-02-05 13:45:58,02:03.7,121434.2511,22,3,2.272727273,2.666666667,22
7,137,1,1297370442,2011-02-10 20:40:42,45:57.9,456883.7742,23,1,2.217391304,1,23
7,60,5,1297467512,2011-02-11 23:38:32,40:41.7,97070.67024,24,3,2.333333333,6,24
7,141,2,1297482206,2011-02-12 03:43:26,38:32.4,14693.66205,25,2,2.32,1.5,25
7,56,3,1297980494,2011-02-17 22:08:14,43:26.0,498287.8835,26,2,2.346153846,2.5,26
7,161,3,1298169939,2011-02-20 02:45:39,08:13.9,189444.5993,27,1,2.37037037,3,27
7,1,7,1298267346,2011-02-21 05:49:06,45:38.5,97407.84533,28,5,2.535714286,7.2,28
7,166,1,1298759550,2011-02-26 22:32:30,49:06.4,492204.039,29,2,2.482758621,1,29
7,184,2,1299088214,2011-03-02 17:50:14,32:30.4,328663.6319,30,1,2.466666667,2,30
7,78,1,1299093649,2011-03-02 19:20:49,50:14.0,5435.38219,31,2,2.419354839,1,31
7,185,1,1299151908,2011-03-03 11:31:48,20:49.4,58258.50574,32,1,2.375,1,32
7,33,2,1299206120,2011-03-04 02:35:20,31:47.9,54211.74611,33,2,2.363636364,4.5,33
7,188,1,1299283600,2011-03-05 00:06:40,35:19.7,77480.35591,34,1,2.323529412,1,34
7,35,2,1299679074,2011-03-09 13:57:54,06:40.0,395474.4024,35,4,2.314285714,3.75,35
7,195,1,1299732938,2011-03-10 04:55:38,57:54.4,53863.91747,36,1,2.277777778,1,36
7,156,1,1299912911,2011-03-12 06:55:11,55:38.3,179973.1456,37,2,2.243243243,1,37
7,200,2,1300015562,2011-03-13 11:26:02,55:11.5,102650.1744,38,1,2.236842105,2,38
7,204,1,1300232689,2011-03-15 23:44:49,26:01.7,217126.9425,39,2,2.205128205,0,39
7,110,3,1300240397,2011-03-16 01:53:17,44:48.6,7708.02836,40,3,2.225,1.666666667,40
7,210,1,1300411885,2011-03-18 01:31:25,53:16.6,171488.053,41,1,2.195121951,1,41
7,206,2,1300568051,2011-03-19 20:54:11,31:24.7,156165.9327,42,1,2.19047619,2,42
7,207,3,1300720137,2011-03-21 15:08:57,54:10.6,152086.3776,43,1,2.209302326,3,43
7,96,1,1300745124,2011-03-21 22:05:24,08:57.0,24986.99788,44,1,2.181818182,1,44
7,212,1,1301023265,2011-03-25 03:21:05,05:24.0,278141.2924,45,1,2.155555556,1,45
7,179,-1,1301032557,2011-03-25 05:55:57,21:05.3,9291.90313,46,1,2.086956522,-1,46
7,232,3,1301569600,2011-03-31 11:06:40,55:57.2,537042.3144,47,1,2.106382979,3,47
7,2,5,1301899168,2011-04-04 06:39:28,06:39.5,329568.3709,48,4,2.166666667,5.75,48
7,39,5,1301899174,2011-04-04 06:39:34,39:27.9,6.351039887,49,4,2.224489796,5.5,49
7,41,5,1301899185,2011-04-04 06:39:45,39:34.2,10.82079005,50,4,2.28,4,50
7,21,5,1301899227,2011-04-04 06:40:27,39:45.1,41.73947001,51,3,2.333333333,5.333333333,51
7,72,2,1301899300,2011-04-04 06:41:40,40:26.8,72.88143992,52,2,2.326923077,3,52
7,62,6,1301899327,2011-04-04 06:42:07,41:39.7,27.19552994,53,4,2.396226415,4,53
7,175,2,1302112512,2011-04-06 17:55:12,42:06.9,213184.8339,54,1,2.388888889,2,54
7,143,4,1302236755,2011-04-08 04:25:55,55:11.7,124243.2115,55,2,2.418181818,4.5,55
7,260,4,1302449755,2011-04-10 15:35:55,25:54.9,213000.457,56,2,2.446428571,2.5,56
7,243,4,1302824119,2011-04-14 23:35:19,35:55.4,374363.7113,57,1,2.473684211,4,57
7,269,1,1302845533,2011-04-15 05:32:13,35:19.1,21413.58068,58,1,2.448275862,1,58
7,240,2,1302970026,2011-04-16 16:07:06,32:12.7,124493.2904,59,1,2.440677966,2,59
7,285,1,1302978024,2011-04-16 18:20:24,07:06.0,7998.02112,60,1,2.416666667,1,60
7,294,1,1303099055,2011-04-18 03:57:35,20:24.0,121030.9583,61,1,2.393442623,1,61
7,272,2,1303251550,2011-04-19 22:19:10,57:34.9,152495.4095,62,1,2.387096774,2,62
7,254,1,1303263458,2011-04-20 01:37:38,19:10.3,11907.65411,63,1,2.365079365,1,63
7,135,2,1303269567,2011-04-20 03:19:27,37:38.0,6109.1952,64,3,2.359375,2.666666667,64
7,266,2,1303391987,2011-04-21 13:19:47,19:27.2,122420.0491,65,2,2.353846154,1.5,65
7,314,2,1303544458,2011-04-23 07:40:58,19:47.2,152470.3916,66,1,2.348484848,2,66
7,249,1,1303553120,2011-04-23 10:05:20,40:57.6,8662.11365,67,1,2.328358209,1,67
7,108,1,1303683667,2011-04-24 22:21:07,05:19.7,130547.625,68,1,2.308823529,1,68
7,219,1,1303692371,2011-04-25 00:46:11,21:07.4,8703.3618,69,3,2.289855072,2.666666667,69
7,228,1,1303692430,2011-04-25 00:47:10,46:10.7,59.03185988,70,1,2.271428571,1,70
7,326,1,1303702694,2011-04-25 03:38:14,47:09.8,10263.88864,71,1,2.253521127,1,71
7,296,4,1303754915,2011-04-25 18:08:35,38:13.7,52221.15585,72,2,2.277777778,2.5,72
7,4,4,1303848524,2011-04-26 20:08:44,08:34.8,93608.81858,73,4,2.301369863,5.25,73
7,202,4,1303881691,2011-04-27 05:21:31,08:43.6,33167.41092,74,4,2.324324324,3.75,74
7,354,1,1303900441,2011-04-27 10:34:01,21:31.0,18749.50473,75,1,2.306666667,1,75
7,134,3,1304024851,2011-04-28 21:07:31,34:00.5,124410.3306,76,2,2.315789474,3,76
7,368,1,1304043630,2011-04-29 02:20:30,07:30.9,18779.03497,77,1,2.298701299,1,77
7,142,3,1304118180,2011-04-29 23:03:00,20:29.9,74550.17057,78,2,2.307692308,2,78
7,393,1,1304280998,2011-05-01 20:16:38,03:00.1,162818.3541,79,1,2.291139241,1,79
7,159,1,1304286473,2011-05-01 21:47:53,16:38.4,5474.79905,80,2,2.275,1.5,80
7,345,2,1304303805,2011-05-02 02:36:45,47:53.2,17331.31026,81,1,2.271604938,2,81
7,155,4,1304314930,2011-05-02 05:42:10,36:44.5,11125.5666,82,1,2.292682927,4,82
7,418,2,1304367721,2011-05-02 20:22:01,42:10.1,52790.88171,83,1,2.289156627,2,83
7,144,1,1304407106,2011-05-03 07:18:26,22:01.0,39385.34933,84,2,2.273809524,3,84
7,429,1,1304432825,2011-05-03 14:27:05,18:26.3,25718.30117,85,1,2.258823529,1,85
7,293,2,1304471736,2011-05-04 01:15:36,27:04.6,38911.6,86,1,2.255813953,2,86
7,410,-1,1304474308,2011-05-04 01:58:28,15:36.2,2572.18885,87,1,2.218390805,-1,87
7,270,5,1304497865,2011-05-04 08:31:05,58:28.4,23556.11258,88,2,2.25,5,88
7,365,1,1304559682,2011-05-05 01:41:22,31:04.5,61817.46378,89,1,2.235955056,1,89
7,449,1,1304565310,2011-05-05 03:15:10,41:22.0,5628.1835,90,1,2.222222222,1,90
7,460,2,1304659383,2011-05-06 05:23:03,15:10.2,94073.24037,91,1,2.21978022,2,91
7,473,1,1304700406,2011-05-06 16:46:46,23:03.4,41022.36774,92,1,2.206521739,1,92
7,424,2,1304742818,2011-05-07 04:33:38,46:45.8,42411.81205,93,1,2.204301075,2,93
7,310,-1,1304794672,2011-05-07 18:57:52,33:37.6,51854.12397,94,1,2.170212766,-1,94
7,481,1,1304795725,2011-05-07 19:15:25,57:51.7,1053.73815,95,2,2.157894737,1,95
7,378,1,1304818555,2011-05-08 01:35:55,15:25.5,22829.26695,96,1,2.145833333,1,96
7,440,2,1304898574,2011-05-08 23:49:34,35:54.7,80019.06698,97,1,2.144329897,2,97
7,489,1,1304900285,2011-05-09 00:18:05,49:33.8,1710.76928,98,1,2.132653061,1,98
7,447,3,1304901563,2011-05-09 00:39:23,18:04.6,1278.22973,99,1,2.141414141,3,99
7,383,1,1304932739,2011-05-09 09:18:59,39:22.8,31176.38983,100,1,2.13,1,100
7,472,-1,1305013986,2011-05-10 07:53:06,18:59.2,81246.67009,101,1,2.099009901,-1,101
7,498,2,1305040443,2011-05-10 15:14:03,53:05.9,26456.73346,102,1,2.098039216,2,102
7,386,2,1305078050,2011-05-11 01:40:50,14:02.6,37607.53263,103,1,2.097087379,2,103
7,494,4,1305168688,2011-05-12 02:51:28,40:50.1,90638.18541,104,2,2.115384615,2.5,104
7,222,3,1305176270,2011-05-12 04:57:50,51:28.3,7581.54909,105,1,2.123809524,3,105
7,538,1,1305272733,2011-05-13 07:45:33,57:49.9,96462.75955,106,2,2.113207547,1.5,106
7,203,3,1305327203,2011-05-13 22:53:23,45:32.6,54470.475,107,1,2.121495327,3,107
7,120,5,1305335065,2011-05-14 01:04:25,53:23.1,7862.0633,108,2,2.148148148,4,108
7,480,1,1305359131,2011-05-14 07:45:31,04:25.2,24065.52148,109,1,2.137614679,1,109
7,547,2,1305361380,2011-05-14 08:23:00,45:30.7,2249.09343,110,1,2.136363636,2,110
7,322,4,1305377725,2011-05-14 12:55:25,22:59.8,16344.88507,111,1,2.153153153,4,111
7,68,3,1305565341,2011-05-16 17:02:21,55:24.7,187615.8644,112,2,2.160714286,2.5,112
7,88,5,1305565655,2011-05-16 17:07:35,02:20.5,314.4658999,113,1,2.185840708,5,113
7,584,1,1305569959,2011-05-16 18:19:19,07:35.0,4303.89622,114,1,2.175438596,1,114
7,551,2,1305600657,2011-05-17 02:50:57,19:18.9,30698.42813,115,1,2.173913043,2,115
7,171,4,1305608753,2011-05-17 05:05:53,50:57.3,8095.80766,116,2,2.189655172,3,116
7,484,2,1305698227,2011-05-18 05:57:07,05:53.1,89473.52478,117,1,2.188034188,2,117
7,616,1,1305714709,2011-05-18 10:31:49,57:06.7,16482.17762,118,1,2.177966102,1,118
7,405,2,1305767271,2011-05-19 01:07:51,31:48.8,52562.63056,119,1,2.176470588,2,119
7,113,5,1305841707,2011-05-19 21:48:27,07:51.5,74435.48962,120,1,2.2,5,120
7,643,3,1305906053,2011-05-20 15:40:53,48:27.0,64345.74745,121,1,2.20661157,3,121
7,655,4,1305972920,2011-05-21 10:15:20,40:52.7,66866.908,122,1,2.221311475,4,122
7,656,1,1305980431,2011-05-21 12:20:31,15:19.6,7511.186,123,1,2.211382114,1,123
7,579,4,1306108662,2011-05-22 23:57:42,20:30.8,128231.1195,124,2,2.225806452,2.5,124
7,419,3,1306120758,2011-05-23 03:19:18,57:41.9,12095.87824,125,1,2.232,3,125
7,650,2,1306164524,2011-05-23 15:28:44,19:17.8,43765.78257,126,1,2.23015873,2,126
7,193,3,1306238452,2011-05-24 12:00:52,28:43.6,73928.39423,127,1,2.236220472,3,127
7,351,3,1306354092,2011-05-25 20:08:12,00:52.0,115639.9206,128,1,2.2421875,3,128
7,361,2,1306365541,2011-05-25 23:19:01,08:11.9,11449.55965,129,1,2.240310078,2,129
7,666,2,1306374954,2011-05-26 01:55:54,19:01.4,9412.14972,130,1,2.238461538,2,130
7,620,1,1306380888,2011-05-26 03:34:48,55:53.6,5934.84913,131,1,2.229007634,1,131
7,639,4,1306446576,2011-05-26 21:49:36,34:48.4,65687.27732,132,1,2.242424242,4,132
7,709,3,1306482979,2011-05-27 07:56:19,49:35.7,36403.19893,133,1,2.248120301,3,133
7,153,2,1306519740,2011-05-27 18:09:00,56:18.9,36761.42109,134,1,2.246268657,2,134
7,725,3,1306536996,2011-05-27 22:56:36,09:00.3,17256.11917,135,1,2.251851852,3,135
7,733,2,1306644709,2011-05-29 04:51:49,56:36.5,107712.3688,136,1,2.25,2,136
7,358,3,1306881774,2011-05-31 22:42:54,51:48.8,237065.524,137,1,2.255474453,3,137
7,621,2,1306885017,2011-05-31 23:36:57,42:54.4,3243.05671,138,1,2.253623188,2,138
7,64,5,1306994516,2011-06-02 06:01:56,36:57.4,109498.3848,139,2,2.273381295,4,139
7,548,2,1307150280,2011-06-04 01:18:00,01:55.8,155763.7994,140,1,2.271428571,2,140
7,878,2,1307220657,2011-06-04 20:50:57,17:59.6,70377.44453,141,1,2.269503546,2,141
7,892,3,1307253004,2011-06-05 05:50:04,50:57.0,32346.79005,142,1,2.274647887,3,142
7,753,2,1307309552,2011-06-05 21:32:32,50:03.8,56547.94887,143,1,2.272727273,2,143
7,792,1,1307309825,2011-06-05 21:37:05,32:31.8,273.1338301,144,1,2.263888889,1,144
7,948,2,1307434058,2011-06-07 08:07:38,37:04.9,124233.2061,145,1,2.262068966,2,145
7,129,4,1307482055,2011-06-07 21:27:35,07:38.1,47997.11038,146,1,2.273972603,4,146
7,963,1,1307488001,2011-06-07 23:06:41,27:35.2,5946.23329,147,1,2.265306122,1,147
7,838,3,1307553971,2011-06-08 17:26:11,06:41.5,65969.56976,148,1,2.27027027,3,148
7,931,2,1307589276,2011-06-09 03:14:36,26:11.0,35305.38782,149,1,2.268456376,2,149
7,1041,2,1307651649,2011-06-09 20:34:09,14:36.4,62372.77243,150,1,2.266666667,2,150
7,881,2,1307836955,2011-06-12 00:02:35,34:09.2,185305.9331,151,1,2.264900662,2,151
7,198,3,1307905695,2011-06-12 19:08:15,02:35.1,68739.88865,152,3,2.269736842,3.333333333,152
7,330,5,1307906790,2011-06-12 19:26:30,08:15.0,1094.81593,153,2,2.287581699,5,153
7,132,5,1307943109,2011-06-13 05:31:49,26:29.8,36318.97744,154,3,2.305194805,2.666666667,154
7,533,2,1307951724,2011-06-13 07:55:24,31:48.8,8614.92506,155,1,2.303225806,2,155
7,906,-10,1308064620,2011-06-14 15:17:00,55:23.7,112896.4622,156,1,2.224358974,-10,156
7,945,3,1308110575,2011-06-15 04:02:55,17:00.2,45954.90775,157,1,2.229299363,3,157
7,209,2,1308179857,2011-06-15 23:17:37,02:55.1,69281.47743,158,1,2.227848101,2,158
7,1166,2,1309069624,2011-06-26 06:27:04,17:36.6,889767.1428,159,1,2.226415094,2,159
7,1281,1,1309352732,2011-06-29 13:05:32,27:03.7,283107.9698,160,2,2.21875,1,160
7,593,4,1309401418,2011-06-30 02:36:58,05:31.7,48685.92009,161,1,2.229813665,4,161
7,1098,6,1309401452,2011-06-30 02:37:32,36:57.6,34.13294005,162,1,2.25308642,6,162
7,882,4,1309416198,2011-06-30 06:43:18,37:31.7,14746.09344,163,2,2.263803681,2.5,163
7,1223,2,1309696725,2011-07-03 12:38:45,43:17.8,280527.1688,164,1,2.262195122,2,164
7,1011,2,1310095919,2011-07-08 03:31:59,38:45.0,399194.3051,165,1,2.260606061,2,165
7,1335,1,1310619705,2011-07-14 05:01:45,31:59.3,523785.7271,166,1,2.253012048,1,166
7,1334,1,1310698578,2011-07-15 02:56:18,01:45.0,78872.9675,167,1,2.245508982,1,167
7,964,3,1310963741,2011-07-18 04:35:41,56:18.0,265162.6111,168,1,2.25,3,168
7,1268,-1,1311221770,2011-07-21 04:16:10,35:40.6,258029.8602,169,1,2.230769231,-1,169
7,152,2,1311312658,2011-07-22 05:30:58,16:10.5,90887.94211,170,1,2.229411765,2,170
7,283,3,1312011918,2011-07-30 07:45:18,30:58.4,699259.2145,171,1,2.233918129,3,171
7,1053,5,1312078550,2011-07-31 02:15:50,45:17.6,66632.04518,172,2,2.25,3.5,172
7,1413,1,1312953497,2011-08-10 05:18:17,15:49.7,874947.0194,173,1,2.242774566,1,173
7,522,2,1313212110,2011-08-13 05:08:30,18:16.7,258613.7769,174,3,2.24137931,1.666666667,174
7,235,5,1313390505,2011-08-15 06:41:45,08:30.5,178394.7074,175,1,2.257142857,5,175
7,1428,1,1313579289,2011-08-17 11:08:09,41:45.2,188783.7167,176,1,2.25,1,176
7,1034,2,1313900308,2011-08-21 04:18:28,08:08.9,321019.5174,177,1,2.248587571,2,177
7,935,4,1314063046,2011-08-23 01:30:46,18:28.4,162737.5873,178,2,2.258426966,4,178
7,417,5,1315185781,2011-09-05 01:23:01,30:46.0,1122734.563,179,1,2.273743017,5,179
7,465,3,1316380318,2011-09-18 21:11:58,23:00.6,1194537.026,180,1,2.277777778,3,180
7,280,2,1316545753,2011-09-20 19:09:13,11:57.6,165435.8477,181,2,2.276243094,1.5,181
7,23,4,1318847945,2011-10-17 10:39:05,09:13.4,2302191.806,182,3,2.285714286,5,182
7,1386,2,1319831636,2011-10-28 19:53:56,39:05.2,983690.8039,183,4,2.284153005,3,183
7,1525,4,1321159615,2011-11-13 04:46:55,53:56.1,1327978.894,184,1,2.293478261,4,184
7,80,3,1322524170,2011-11-28 23:49:30,46:54.9,1364555.169,185,2,2.297297297,2.5,185
7,537,4,1323147460,2011-12-06 04:57:40,49:30.1,623289.9449,186,4,2.306451613,2.75,186
7,545,1,1323609246,2011-12-11 13:14:06,57:40.1,461786.0696,187,2,2.299465241,1,187
7,125,3,1324093699,2011-12-17 03:48:19,14:06.1,484452.6245,188,3,2.303191489,2.333333333,188
